
-1.67802;48.11702
48.115070864795854;-1.7070552652004984
-1.5057679;48.2142943
48.110841;-1.669394
2.5754622;46.3659125
48.1;-1.6
48.11301390354426;-1.682530828242542
11343402832943; -1.6831783140122567
-1.6812181314718768;48.10786664281579
6.15;47.61
-1.6734505;48.1117766
-1.6814736;48.1134407
2.774246060063482;50.290778369580956
-1.681200;48.114386
1.9020949999999999;46.0559484
1;2
48.11628378283099;-1.7086036359388892
48.1136095;-1.6825714
-1.6727272316533193;48.10350034714605
48.110681;-1.669773
-1.68113;48.10780
2.333333;48.866667
-1.680076;48.114180
-1.6713566947637215;48.10318440048055
47.6586772;-2.7599079
48.117718;-1.6089969
-1.5;48.2
-1.7096036688338856;48.10914690678327
16.243669720142247;61.55937469789728
-1.677330;48.118875
-1.1963590230901282;48.11700451342024
48.114358338817155;-1.6811764240264895
48.11430124669275;-1.6809695532001239
-1.6331209526442974;48.130838028370256
47.2231473;-1.5596157
48.1144296;-1.5953959
48.110422124419884;-1.6871924722478895
-1.6855;48.1133
-2.757575836508772;47.6566371157744
48.1104097;-1.6880708
48.1088162;-1.6937957
-2.06144;48.63143
-1.680842;48.116578
47.2036037;-1.5435764
48;-1
47.474973194916444;1.8365558056784406
48.11609639543637;-1.7085076951040217
48.081386;-1.713764
-1.7078429460525513;48.1152229309082
48.862725;2.287592
1.8365558056784406;47.474973194916444
-1.6929079;48.0854771
-1.6754432916641235;48.10655975341797
-1.6728;48.1049
-0.4360817239975949;47.64641154118567
48.1113387;-1.6800198
-1.5005806684494019;48.216331481933594
-1.681165;48.114387
48.104678;-1.673611
48.10992999899275;-1.6799801732007786
48.114143;-1.679948
-71.651459;48.548887
48.11586641690003;-1.6808092335522222
48;1
48.1300899;-1.6890261
48.1141396;-1.6800143
-1.6777926;48.117266
47.74741453501294;-3.3637355094912924
-1.67842;48.109263
9.2452689;47.598118
-1.64;48.12
-1.99;48.2
47.346757210396596;-3.1551407932455477
3;4
47.64641154118567;-0.4360817239975949
48.041619965727676;-1.7028062944602669
30.42018;-9.59815
48.203668663205534;-1.7293941227145762
-1.683241;48.117322
16.230475793002142;61.531210282046786
47.8045;50.8313
48.1;-1.7
43.9195;47.8332
-1.6785807;48.1142015
48.11394261254137;-1.681375869631261
-1.6800151224839799;48.109729068935856
-1.6744;48.11
-1.766667;48.15
48.118693032135006;-1.6355799117781575
48.041575568547515;-1.7028531381520853
48.128668;-1.641117
-1.6594241865966257;48.1061463792103
-1.661579;48.113426
48.112473;-1.666115
-1.67429;48.11198
-22.272389;166.458205
47.74776906165845;-3.3636141265090163
47.347621963769235;-3.154062820512651
48.85411289561292;2.371968647257966
50.44489320486762;30.519437105575403
50.45276340364475;30.508279116023463
48.0415;-1.7028
48.22187706711969;-1.6673508966472883
48.084961163775674;-1.6492024808589327
-1.640035;48.122742
48.10840611685451 ;-1.6848202464253572
-22.275579;166.449791
48.649337;-2.025674
48.10440071435706;-1.741563677787781
48.10622516762772;-1.7061423767143007
48.11;-1.68
48.13653161885845;-1.691701530871525
48.121882;-1.6814665
48.11147512442128;-1.6403524390461266
48.114543173969;-1.679069286458392
-1.6726676;48.1075341
48.10996540611075 ;-1.680537031801066
48.11313697486377;-1.6800045773631365
48.11700451342024;-1.1963590230901282
448.1139308;-1.6807301
48.1087874508524;-1.6789101014955692
-1.7293941227145762;48.203668663205534
-1.6813799;48.1111851
48.08347877510464;-1.6765694546355838
-2.7573495415863514;47.65464012139649
48.10930101988241;-1.6794072282137373
48.118846;-1.636613
53.410808;-2.27756
-2.1075948088246355;48.63375571175568
-1.7679225;48.1417194
-1.6837107;48.1123997
2.287592;48.862725
-1.68333;48.083328
48.11;-1.08
47.1789051;-1.5774045
